_step,S_CU_mean,beta_ce_std,cu_multiplier_mean,ce_offset_mean,beta_cu_std,S_CE_std,G_cont_std,S_CE_min,S_CU_max,G_cont_mean,S_CU_min,beta_cu_mean,G_cont_min,S_CE_mean,cu_multiplier_std,G_cont_max,ce_offset_std,S_CU_std,beta_ce_mean,S_CE_max
569,0.49019885063171387,0.8700708150863647,1.0540529489517212,1.0109505653381348,0.4368669092655182,0.00988147221505642,0.014590526930987835,0.42804408073425293,0.5805758237838745,0.7566804885864258,0.4048212468624115,-0.430242121219635,0.6850204467773438,0.5222359299659729,0.1344050168991089,0.8134206533432007,0.16323810815811157,0.025849632918834686,0.1162688359618187,0.611251711845398
570,0.4901771545410156,0.8703182339668274,1.0540364980697632,1.0109376907348633,0.43700069189071655,0.01015402004122734,0.014814946800470352,0.40088409185409546,0.5781769156455994,0.7568130493164062,0.4045695662498474,-0.4301151931285858,0.6816613078117371,0.5225491523742676,0.1344391107559204,0.8146046996116638,0.16328062117099762,0.025948351249098778,0.11646972596645355,0.6157369017601013
571,0.4901600778102875,0.8705671429634094,1.0540196895599365,1.010927438735962,0.437126100063324,0.010149352252483368,0.01480284333229065,0.42494997382164,0.5777620077133179,0.7572634220123291,0.40584897994995117,-0.42998963594436646,0.6889885663986206,0.5234277844429016,0.13447414338588715,0.8148454427719116,0.16332277655601501,0.025912534445524216,0.11666901409626007,0.614851176738739
572,0.4901665449142456,0.870797336101532,1.0540028810501099,1.0109188556671143,0.4372510612010956,0.010151252150535583,0.014650214463472366,0.4002719819545746,0.5719051361083984,0.7563907504081726,0.4045320451259613,-0.4298669099807739,0.6881188154220581,0.5217041969299316,0.13450714945793152,0.8134914636611938,0.1633567214012146,0.025860100984573364,0.1168571263551712,0.6124615669250488
573,0.4902138411998749,0.8710058331489563,1.0539865493774414,1.0109105110168457,0.4373774230480194,0.010007742792367935,0.014786384999752045,0.4345005452632904,0.5879821181297302,0.7560712695121765,0.3993017077445984,-0.4297463297843933,0.6905481219291687,0.5210822820663452,0.13453759253025055,0.8145803213119507,0.16338463127613068,0.026032855734229088,0.11703513562679291,0.6138467788696289
574,0.49012672901153564,0.8712183237075806,1.053969144821167,1.0109037160873413,0.4375055134296417,0.009933048859238625,0.01467075850814581,0.41474246978759766,0.5720062255859375,0.7564722895622253,0.4038451313972473,-0.4296225905418396,0.684361457824707,0.5218905210494995,0.134568452835083,0.8147329688072205,0.16341425478458405,0.02605021558701992,0.11721591651439667,0.6139241456985474
575,0.49030789732933044,0.8714185953140259,1.0539497137069702,1.0108988285064697,0.43762722611427307,0.01011684536933899,0.014567217789590359,0.4229728579521179,0.5859016180038452,0.7560652494430542,0.40370604395866394,-0.4295003414154053,0.6899530291557312,0.5209683775901794,0.13459588587284088,0.8142932653427124,0.16343800723552704,0.025620251893997192,0.117392897605896,0.6129550933837891
576,0.49023064970970154,0.8716245293617249,1.0539294481277466,1.010894536972046,0.43774864077568054,0.009820478968322277,0.014556247740983963,0.43672415614128113,0.581250011920929,0.7558464407920837,0.4044125974178314,-0.4293777644634247,0.6888386011123657,0.5206052660942078,0.13462302088737488,0.8135111331939697,0.16346457600593567,0.02580830827355385,0.11757385730743408,0.6114069819450378
577,0.4902591109275818,0.8718373775482178,1.0539088249206543,1.0108897686004639,0.43786999583244324,0.009731566533446312,0.014390330761671066,0.40083736181259155,0.5865722894668579,0.75579833984375,0.40519464015960693,-0.4292559027671814,0.6904373168945312,0.5204639434814453,0.13464967906475067,0.8158645629882812,0.16349346935749054,0.02569848857820034,0.11775986850261688,0.611660361289978
578,0.4901922643184662,0.8720451593399048,1.0538866519927979,1.0108895301818848,0.43798917531967163,0.010075179859995842,0.014655949547886848,0.4473925530910492,0.5764588713645935,0.7558357119560242,0.40176671743392944,-0.429135799407959,0.692448616027832,0.5206029415130615,0.13467831909656525,0.813554048538208,0.16351760923862457,0.025959311053156853,0.11794447898864746,0.6099998354911804
579,0.49022573232650757,0.872255265712738,1.0538668632507324,1.0108892917633057,0.43810388445854187,0.010084765963256359,0.01459028385579586,0.42539703845977783,0.5752574801445007,0.7562217116355896,0.4052807092666626,-0.42901939153671265,0.6922337412834167,0.5213481187820435,0.13470812141895294,0.8139606714248657,0.16354018449783325,0.025689294561743736,0.11812930554151535,0.6113644242286682
580,0.4900661110877991,0.8724463582038879,1.0538465976715088,1.0108904838562012,0.4382168650627136,0.009988268837332726,0.01476991456001997,0.44295573234558105,0.5719091892242432,0.7570885419845581,0.40448760986328125,-0.4289071261882782,0.6877865195274353,0.5231353044509888,0.134731262922287,0.8142720460891724,0.16355359554290771,0.026062164455652237,0.1182994470000267,0.6129242777824402
581,0.49029025435447693,0.8726442456245422,1.0538272857666016,1.010890007019043,0.438326358795166,0.009720517322421074,0.01438900362700224,0.40820610523223877,0.5746533274650574,0.7557548880577087,0.4037345349788666,-0.4287959933280945,0.6767550706863403,0.5203430652618408,0.13475528359413147,0.8154205679893494,0.16357086598873138,0.025590971112251282,0.11847053468227386,0.6153631210327148
582,0.49021005630493164,0.8728334307670593,1.0538089275360107,1.0108898878097534,0.43843168020248413,0.00998002290725708,0.014616313390433788,0.45133328437805176,0.5681805610656738,0.7566133737564087,0.4047203063964844,-0.4286864697933197,0.701857328414917,0.5221099257469177,0.1347789764404297,0.8138041496276855,0.1635858118534088,0.02584548108279705,0.11863251775503159,0.6122762560844421
583,0.49008962512016296,0.8730298280715942,1.0537927150726318,1.0108858346939087,0.4385368824005127,0.009932318702340126,0.014720775187015533,0.43981820344924927,0.5773528814315796,0.7566291689872742,0.40346917510032654,-0.4285801649093628,0.7011404037475586,0.5222365856170654,0.1348041445016861,0.8144290447235107,0.16360658407211304,0.025958459824323654,0.11879552900791168,0.612701952457428
584,0.49019956588745117,0.8732236623764038,1.0537769794464111,1.0108808279037476,0.43864405155181885,0.009947037324309349,0.014605938456952572,0.44977545738220215,0.5692538022994995,0.7567834854125977,0.40609312057495117,-0.4284742474555969,0.6990306377410889,0.5224508047103882,0.13482850790023804,0.8123185038566589,0.1636270135641098,0.02571849338710308,0.11895734071731567,0.6120972037315369
585,0.49031925201416016,0.8734102249145508,1.0537618398666382,1.0108739137649536,0.4387489855289459,0.009953787550330162,0.014522196725010872,0.41048210859298706,0.587069034576416,0.7554690837860107,0.40440306067466736,-0.4283699691295624,0.6748759746551514,0.5197913646697998,0.1348528116941452,0.8151410818099976,0.1636490374803543,0.02571658045053482,0.11912128329277039,0.610964298248291
586,0.4902936816215515,0.873589277267456,1.0537463426589966,1.0108695030212402,0.4388507008552551,0.010016603395342827,0.014628509059548378,0.4313007593154907,0.5626740455627441,0.756279706954956,0.4050392508506775,-0.4282662868499756,0.687194287776947,0.5214213728904724,0.13487674295902252,0.8123247623443604,0.16366548836231232,0.025689011439681053,0.11928292363882065,0.6109787225723267
587,0.49017032980918884,0.8737757205963135,1.0537326335906982,1.0108635425567627,0.4389563202857971,0.01069378387182951,0.015049471519887447,0.4365909993648529,0.5647858381271362,0.7572988867759705,0.4048682153224945,-0.4281611144542694,0.7036237716674805,0.5235297679901123,0.13490206003189087,0.8151175379753113,0.163685142993927,0.025909848511219025,0.11943887174129486,0.6154810190200806
588,0.4901909828186035,0.873957097530365,1.0537192821502686,1.010857105255127,0.43906041979789734,0.01042087934911251,0.014806549064815044,0.4100014567375183,0.568754255771637,0.7562333941459656,0.40252989530563354,-0.42805665731430054,0.6800031661987305,0.5213896632194519,0.13492585718631744,0.8135063052177429,0.16370387375354767,0.025901000946760178,0.11958988010883331,0.6121869683265686
589,0.49023884534835815,0.8741310834884644,1.0537053346633911,1.0108507871627808,0.439162015914917,0.00990348868072033,0.014573092572391033,0.3984193503856659,0.5828269720077515,0.7550915479660034,0.4036378264427185,-0.42795413732528687,0.6828161478042603,0.5191220641136169,0.13494934141635895,0.8153597712516785,0.1637229323387146,0.025939971208572388,0.11973898857831955,0.6137880086898804
590,0.4900866448879242,0.8743078708648682,1.0536915063858032,1.010842204093933,0.43926143646240234,0.010138394311070442,0.014701208099722862,0.42690086364746094,0.5779234766960144,0.7568899989128113,0.4047800898551941,-0.42785128951072693,0.6867729425430298,0.5227344036102295,0.13497388362884521,0.8164196014404297,0.16374844312667847,0.025878924876451492,0.11989175528287888,0.6141541004180908
591,0.49027782678604126,0.8744699358940125,1.0536751747131348,1.0108369588851929,0.4393638074398041,0.010188661515712738,0.01468137837946415,0.46683311462402344,0.5729973316192627,0.755999743938446,0.4040740430355072,-0.42774900794029236,0.6998302936553955,0.5208820700645447,0.13499502837657928,0.8134299516677856,0.1637682020664215,0.02577800117433071,0.12004278600215912,0.6130813956260681
592,0.49012553691864014,0.8746239542961121,1.053658127784729,1.0108311176300049,0.4394626319408417,0.010051265358924866,0.014729512855410576,0.4211064279079437,0.5765643119812012,0.7568924427032471,0.40435487031936646,-0.42764896154403687,0.6884204745292664,0.5227276086807251,0.1350155919790268,0.8124489188194275,0.16379019618034363,0.02593187801539898,0.12019084393978119,0.6124132871627808
593,0.4901091754436493,0.8747793436050415,1.0536408424377441,1.0108247995376587,0.43956223130226135,0.009830611757934093,0.014613958075642586,0.44516849517822266,0.5702243447303772,0.7566766738891602,0.4021199941635132,-0.42754825949668884,0.6953835487365723,0.5223256349563599,0.13503503799438477,0.8115236163139343,0.1638125777244568,0.02585829421877861,0.12033945322036743,0.6111400127410889
594,0.4902118444442749,0.8749378323554993,1.0536246299743652,1.010817050933838,0.4396597146987915,0.010309888981282711,0.014688663184642792,0.4142768979072571,0.5797616839408875,0.7564386129379272,0.40551865100860596,-0.42745089530944824,0.6891621947288513,0.5217510461807251,0.1350543051958084,0.8138670921325684,0.1638372391462326,0.02587784454226494,0.12048308551311493,0.612102210521698
595,0.4901406466960907,0.8750943541526794,1.053608775138855,1.0108081102371216,0.43975576758384705,0.009649638086557388,0.014378460124135017,0.40824198722839355,0.5742420554161072,0.7562376856803894,0.40418845415115356,-0.42735394835472107,0.688521146774292,0.5213948488235474,0.13507236540317535,0.8084838390350342,0.16386297345161438,0.025682993233203888,0.12062554061412811,0.6055058836936951
596,0.4902278780937195,0.8752454519271851,1.0535945892333984,1.0107965469360352,0.43984878063201904,0.010724509134888649,0.015092303976416588,0.4435654282569885,0.5767761468887329,0.7560960054397583,0.40423688292503357,-0.42725881934165955,0.6892805099487305,0.5211374163627625,0.13509011268615723,0.8131312131881714,0.1638888716697693,0.026030367240309715,0.12076160311698914,0.6152408123016357
597,0.49018535017967224,0.8754074573516846,1.0535788536071777,1.010788917541504,0.43993762135505676,0.010108325630426407,0.01466544158756733,0.4194096028804779,0.5774669051170349,0.7563075423240662,0.4019739031791687,-0.4271664023399353,0.678070068359375,0.521526038646698,0.13511072099208832,0.8111796379089355,0.16391561925411224,0.025949737057089806,0.12090881168842316,0.6116665005683899
598,0.49023398756980896,0.875559389591217,1.0535602569580078,1.0107835531234741,0.44002673029899597,0.009859319776296616,0.014570575207471848,0.4171832799911499,0.5860908031463623,0.7554291486740112,0.40285706520080566,-0.42707401514053345,0.6755861043930054,0.5197977423667908,0.13512809574604034,0.8174907565116882,0.1639399528503418,0.02592511847615242,0.12105582654476166,0.6128925681114197
599,0.49011993408203125,0.8757027387619019,1.0535420179367065,1.010776162147522,0.4401155412197113,0.010533309541642666,0.014867188408970833,0.43899011611938477,0.5748376250267029,0.7565937042236328,0.40406256914138794,-0.4269837737083435,0.7003490328788757,0.5221342444419861,0.13514485955238342,0.8129367828369141,0.16396577656269073,0.025962691754102707,0.12119948118925095,0.6117052435874939
600,0.490085244178772,0.8758394122123718,1.0535240173339844,1.010771632194519,0.4402017891407013,0.009877165779471397,0.014789829030632973,0.4504076838493347,0.5679787993431091,0.7571253776550293,0.4050910472869873,-0.4268955588340759,0.7015904188156128,0.5232359170913696,0.13516224920749664,0.812480628490448,0.16398704051971436,0.026047497987747192,0.12133829295635223,0.6117870807647705
601,0.4904654622077942,0.8759661316871643,1.053506851196289,1.0107669830322266,0.4402880072593689,0.00971615593880415,0.014278417453169823,0.4220292270183563,0.5809354782104492,0.7551896572113037,0.4030683636665344,-0.4268109202384949,0.6822236776351929,0.5191388130187988,0.13517841696739197,0.8155664205551147,0.16400396823883057,0.025332950055599213,0.12146761268377304,0.6146469116210938
602,0.49013906717300415,0.8761014342308044,1.053490161895752,1.0107614994049072,0.44037365913391113,0.00998066458851099,0.014684639871120453,0.4294225573539734,0.5795764923095703,0.7563130259513855,0.40422123670578003,-0.42672890424728394,0.7004344463348389,0.5215749740600586,0.13519616425037384,0.8149241805076599,0.16402609646320343,0.02593139186501503,0.1216031014919281,0.6132084131240845
603,0.49013543128967285,0.8762408494949341,1.0534744262695312,1.0107557773590088,0.4404604732990265,0.010377798229455948,0.01487838663160801,0.4289415776729584,0.5766521096229553,0.7566778659820557,0.4027131199836731,-0.42664799094200134,0.6826947927474976,0.5223231315612793,0.13521409034729004,0.8148258924484253,0.16404955089092255,0.025998041033744812,0.12173861265182495,0.6111748218536377
604,0.49027907848358154,0.8763697743415833,1.0534582138061523,1.0107519626617432,0.44054388999938965,0.009672350250184536,0.014396651647984982,0.42536672949790955,0.5754392147064209,0.7558678388595581,0.404427707195282,-0.42656898498535156,0.6931247115135193,0.5205967426300049,0.135231152176857,0.8137182593345642,0.16406908631324768,0.02556416392326355,0.12186960875988007,0.6114468574523926
605,0.49016863107681274,0.87649005651474,1.0534435510635376,1.010746955871582,0.4406242072582245,0.009778142906725407,0.014569159597158432,0.4024096131324768,0.5801879167556763,0.7560755014419556,0.4029962420463562,-0.42649099230766296,0.685416579246521,0.5210592150688171,0.13524805009365082,0.8154455423355103,0.1640872061252594,0.026009222492575645,0.12199036777019501,0.6118307113647461
606,0.4901008605957031,0.8766035437583923,1.0534281730651855,1.0107436180114746,0.4407036304473877,0.009927740320563316,0.014697475358843803,0.4430677890777588,0.5703120231628418,0.7573043704032898,0.40615448355674744,-0.4264155328273773,0.6978034377098083,0.5235598087310791,0.13526277244091034,0.8179182410240173,0.1641014665365219,0.02590527944266796,0.12211068719625473,0.6187071800231934
607,0.49003833532333374,0.8767229914665222,1.0534143447875977,1.0107383728027344,0.44078347086906433,0.010171151719987392,0.014758849516510963,0.42937105894088745,0.5706173181533813,0.7562674880027771,0.402030885219574,-0.4263433814048767,0.6866185069084167,0.5215729475021362,0.13527856767177582,0.8123120665550232,0.16411833465099335,0.025993265211582184,0.12223132699728012,0.6114932894706726
608,0.49029025435447693,0.8768413662910461,1.0534005165100098,1.010733962059021,0.44086095690727234,0.01020079292356968,0.014652161858975887,0.42037254571914673,0.5722143650054932,0.7556753158569336,0.4047969579696655,-0.42627233266830444,0.6875011920928955,0.5202426910400391,0.13529404997825623,0.8129385709762573,0.16413408517837524,0.025666996836662292,0.12234783172607422,0.6134853959083557
609,0.4901752471923828,0.876969575881958,1.053387999534607,1.0107274055480957,0.4409373104572296,0.010075326077640057,0.014677604660391808,0.40268826484680176,0.5840166807174683,0.7562059760093689,0.40265393257141113,-0.42620182037353516,0.6755139827728271,0.5213495492935181,0.13531146943569183,0.8127543330192566,0.16415514051914215,0.025913208723068237,0.12246515601873398,0.6107172966003418
610,0.4901205897331238,0.8770967721939087,1.0533747673034668,1.0107239484786987,0.44101500511169434,0.009950940497219563,0.014682559296488762,0.4499427080154419,0.5770974159240723,0.7562928199768066,0.4046292304992676,-0.4261305332183838,0.6950687170028687,0.5215538740158081,0.13532954454421997,0.8152545690536499,0.16417506337165833,0.02593418024480343,0.12258408963680267,0.611647367477417
611,0.4902568757534027,0.8772207498550415,1.053361415863037,1.0107200145721436,0.44109031558036804,0.009982998482882977,0.014529014937579632,0.4264011085033417,0.5798043012619019,0.7557212114334106,0.4032573401927948,-0.42606109380722046,0.6890100240707397,0.5203354358673096,0.13534648716449738,0.8136477470397949,0.16419491171836853,0.02560354396700859,0.12270041555166245,0.6112892627716064
612,0.49006813764572144,0.8773506283760071,1.053348422050476,1.010716199874878,0.4411625266075134,0.010052692145109177,0.014793308451771736,0.41833242774009705,0.5748081207275391,0.7565106749534607,0.40512341260910034,-0.42599114775657654,0.689689040184021,0.5220304727554321,0.13536463677883148,0.8170530200004578,0.16421687602996826,0.02614603005349636,0.12281801551580429,0.6159550547599792
613,0.49013394117355347,0.8774738311767578,1.0533350706100464,1.0107139348983765,0.4412323832511902,0.009990876540541649,0.0146111361682415,0.3990161418914795,0.586152970790863,0.7565394639968872,0.4012998044490814,-0.4259205758571625,0.6740964651107788,0.5219911336898804,0.1353815793991089,0.8170554041862488,0.16423532366752625,0.025901302695274353,0.12293107807636261,0.6187993884086609
614,0.49008888006210327,0.8775891661643982,1.053322196006775,1.0107126235961914,0.44130024313926697,0.010081694461405277,0.014743395149707794,0.4347756505012512,0.5838949084281921,0.7562209963798523,0.4003950357437134,-0.4258511960506439,0.6866129636764526,0.5214402079582214,0.13539786636829376,0.8115943670272827,0.16425080597400665,0.026101477444171906,0.12303818762302399,0.6105231046676636
615,0.49020931124687195,0.8776996731758118,1.0533089637756348,1.0107131004333496,0.44136741757392883,0.010026500560343266,0.014665709808468819,0.41906237602233887,0.5685209631919861,0.7562403678894043,0.4045383632183075,-0.42578375339508057,0.6903407573699951,0.521386981010437,0.13541361689567566,0.8125004768371582,0.16426271200180054,0.025801900774240494,0.12314607203006744,0.6111853718757629
616,0.4902054965496063,0.8778091073036194,1.0532959699630737,1.0107144117355347,0.44143059849739075,0.010748788714408875,0.015063511207699776,0.4206937253475189,0.5753265023231506,0.7562578916549683,0.40358614921569824,-0.42571890354156494,0.6931135058403015,0.5214685201644897,0.13542863726615906,0.8156981468200684,0.16427262127399445,0.026017926633358,0.12325179576873779,0.6154252290725708
617,0.49012845754623413,0.8779170513153076,1.0532833337783813,1.0107135772705078,0.44149383902549744,0.010164936073124409,0.014749033376574516,0.4207717776298523,0.5760506391525269,0.7561825513839722,0.40420469641685486,-0.42565542459487915,0.6882914304733276,0.5213497877120972,0.1354432851076126,0.8121356964111328,0.16428518295288086,0.025996318086981773,0.12335553765296936,0.6123443245887756
618,0.49006718397140503,0.878020703792572,1.0532702207565308,1.010713815689087,0.4415595531463623,0.010051028802990913,0.014838462695479393,0.4394739270210266,0.5807827711105347,0.7570490837097168,0.4039999842643738,-0.42559146881103516,0.6939854621887207,0.5230869054794312,0.13545788824558258,0.816034197807312,0.16429728269577026,0.026100588962435722,0.12345936894416809,0.6156284809112549
619,0.4901716709136963,0.8781167268753052,1.0532574653625488,1.0107150077819824,0.4416237771511078,0.010385444387793541,0.01473239716142416,0.4454003572463989,0.5645812749862671,0.7560490369796753,0.4040454626083374,-0.42552798986434937,0.7003700137138367,0.5210462808609009,0.13547198474407196,0.8137345314025879,0.16430552303791046,0.025778811424970627,0.12355940788984299,0.615567684173584
620,0.490170419216156,0.8782135844230652,1.0532448291778564,1.0107169151306152,0.44168707728385925,0.010209369473159313,0.01471678726375103,0.40482819080352783,0.589430034160614,0.7557379603385925,0.40085694193840027,-0.4254649579524994,0.6851779222488403,0.5204393267631531,0.13548587262630463,0.8134620189666748,0.1643141210079193,0.026026606559753418,0.12366088479757309,0.6096553802490234
621,0.49027615785598755,0.8783122301101685,1.0532326698303223,1.0107178688049316,0.4417474567890167,0.009959719143807888,0.014585737138986588,0.4141829013824463,0.5831201076507568,0.7555643916130066,0.400337815284729,-0.4254020154476166,0.6782402992248535,0.5200294256210327,0.13549944758415222,0.8141075968742371,0.16432368755340576,0.025703197345137596,0.12376165390014648,0.6128557920455933
622,0.49020975828170776,0.8784124255180359,1.0532225370407104,1.0107163190841675,0.44180625677108765,0.009952793829143047,0.014545848593115807,0.414587140083313,0.5746887922286987,0.7560645937919617,0.4040975570678711,-0.4253408908843994,0.685236930847168,0.5210368633270264,0.13551388680934906,0.8114968538284302,0.16433541476726532,0.02586892992258072,0.12386095523834229,0.6115588545799255
623,0.49003443121910095,0.8785136938095093,1.0532125234603882,1.0107135772705078,0.44186198711395264,0.009937413036823273,0.014649159274995327,0.40780192613601685,0.5783777236938477,0.7567439079284668,0.404925674200058,-0.42528218030929565,0.6813545227050781,0.5224736928939819,0.13552772998809814,0.8159608244895935,0.16434840857982635,0.0260620079934597,0.1239606961607933,0.6138873100280762
624,0.49006330966949463,0.8786131739616394,1.053203821182251,1.0107094049453735,0.4419175088405609,0.009661069139838219,0.014686372131109238,0.4409618079662323,0.5782555341720581,0.7566587924957275,0.4057571589946747,-0.4252254366874695,0.6896654963493347,0.5223393440246582,0.1355414241552353,0.8126267194747925,0.16436195373535156,0.026044322177767754,0.12405554950237274,0.6106674671173096
625,0.49012160301208496,0.8787208795547485,1.053194522857666,1.010705828666687,0.4419727027416229,0.010028840973973274,0.014767499640583992,0.4404006004333496,0.5650168061256409,0.7571806907653809,0.40572309494018555,-0.4251684546470642,0.6929130554199219,0.5233124494552612,0.1355556845664978,0.8108901977539062,0.16437885165214539,0.025896228849887848,0.1241576299071312,0.6085996627807617
626,0.4902125298976898,0.8788209557533264,1.053183674812317,1.0107054710388184,0.44202810525894165,0.009778212755918503,0.014560205861926079,0.42022788524627686,0.5760047435760498,0.7559808492660522,0.40274739265441895,-0.42511171102523804,0.6849572658538818,0.5208908915519714,0.1355680227279663,0.8113497495651245,0.1643901765346527,0.025837725028395653,0.12425466626882553,0.6091443300247192
627,0.4902719259262085,0.8789226412773132,1.0531734228134155,1.0107040405273438,0.44208258390426636,0.009840868413448334,0.014487383887171745,0.38648757338523865,0.582443356513977,0.7554479837417603,0.40227457880973816,-0.42505618929862976,0.6770082712173462,0.519784152507782,0.13558024168014526,0.8155250549316406,0.16440321505069733,0.025686059147119522,0.12435102462768555,0.6167817115783691
628,0.4900497794151306,0.8790231347084045,1.0531628131866455,1.0107035636901855,0.4421355128288269,0.009988863952457905,0.014650034718215466,0.4552302956581116,0.5723785758018494,0.7563518285751343,0.40434950590133667,-0.4250015616416931,0.7033812999725342,0.5217276215553284,0.13559217751026154,0.8142683506011963,0.16441574692726135,0.025916092097759247,0.12444686144590378,0.6152169108390808
629,0.490139901638031,0.8791194558143616,1.0531522035598755,1.010703444480896,0.4421849846839905,0.0100169088691473,0.01463289000093937,0.4134635329246521,0.5834342241287231,0.7561025023460388,0.4040592312812805,-0.4249485433101654,0.6916192770004272,0.5211636424064636,0.13560345768928528,0.8152737617492676,0.16442736983299255,0.02599943056702614,0.12453873455524445,0.6128568649291992
630,0.49021363258361816,0.8792182803153992,1.0531424283981323,1.0107027292251587,0.44223350286483765,0.009775951504707336,0.01444348692893982,0.41243523359298706,0.5760442614555359,0.7561391592025757,0.40313440561294556,-0.42489588260650635,0.6885332465171814,0.5211674571037292,0.1356155425310135,0.8128692507743835,0.16444045305252075,0.025717800483107567,0.12463125586509705,0.6135649681091309
631,0.49019938707351685,0.8793045282363892,1.0531326532363892,1.0107026100158691,0.4422799050807953,0.009909646585583687,0.014516506344079971,0.4156193137168884,0.5743617415428162,0.7556974291801453,0.40436673164367676,-0.4248434901237488,0.6870467066764832,0.5203205347061157,0.1356264054775238,0.8126945495605469,0.164449080824852,0.025790657848119736,0.12471617758274078,0.6108723878860474
632,0.49020513892173767,0.879393994808197,1.053122878074646,1.0107030868530273,0.44232767820358276,0.010118978098034859,0.0146851297467947,0.4285556674003601,0.5798816084861755,0.7562298774719238,0.4039606750011444,-0.4247925281524658,0.6840733289718628,0.5213761329650879,0.13563719391822815,0.8178313970565796,0.16445842385292053,0.02585778944194317,0.12480177730321884,0.6176154613494873
633,0.49013838171958923,0.879483699798584,1.0531128644943237,1.0107040405273438,0.4423743188381195,0.009855866432189941,0.014572208747267723,0.43868762254714966,0.5821980237960815,0.7560995817184448,0.4040398597717285,-0.4247424602508545,0.6902956366539001,0.5211596488952637,0.13564759492874146,0.8150951862335205,0.16446790099143982,0.025916872546076775,0.12488557398319244,0.6142922639846802
634,0.4902958273887634,0.8795731663703918,1.0531032085418701,1.0107049942016602,0.44242167472839355,0.00977390632033348,0.014466654509305954,0.41628021001815796,0.595892608165741,0.7559585571289062,0.39897269010543823,-0.4246930778026581,0.6790215373039246,0.5207729339599609,0.13565784692764282,0.8140499591827393,0.16447703540325165,0.02567991241812706,0.12496965378522873,0.6101353168487549
635,0.49017417430877686,0.8796601891517639,1.0530942678451538,1.0107066631317139,0.4424683451652527,0.010066298767924309,0.014617208391427994,0.4080229699611664,0.5784691572189331,0.7559957504272461,0.40364906191825867,-0.42464491724967957,0.6793588399887085,0.520925760269165,0.13566823303699493,0.8093888163566589,0.1644843965768814,0.025895267724990845,0.12504997849464417,0.6081750392913818
636,0.4902125298976898,0.879747211933136,1.0530856847763062,1.0107070207595825,0.44251346588134766,0.00967119075357914,0.01457245647907257,0.43304407596588135,0.577759861946106,0.7556180953979492,0.40362656116485596,-0.42459702491760254,0.6987143754959106,0.5201782584190369,0.13567832112312317,0.8133918046951294,0.16449366509914398,0.02592640370130539,0.12512898445129395,0.6107927560806274
637,0.49019575119018555,0.8798350095748901,1.0530781745910645,1.0107063055038452,0.44255632162094116,0.010217279195785522,0.014772399328649044,0.4586060047149658,0.5734047889709473,0.7564429044723511,0.4035133719444275,-0.42454978823661804,0.6976430416107178,0.5218194127082825,0.13568906486034393,0.8168279528617859,0.16450469195842743,0.025842346251010895,0.1252051442861557,0.6162347197532654
638,0.49016058444976807,0.879919707775116,1.0530706644058228,1.0107059478759766,0.44259992241859436,0.01057046465575695,0.014893529936671257,0.4543250799179077,0.5676739811897278,0.7559080123901367,0.40493378043174744,-0.4245038628578186,0.6922416687011719,0.5207921266555786,0.13569974899291992,0.8102747797966003,0.1645153909921646,0.025966865941882133,0.12527883052825928,0.6095856428146362
639,0.490110844373703,0.8800070285797119,1.0530637502670288,1.0107052326202393,0.44264256954193115,0.010236096568405628,0.014815744012594223,0.42719027400016785,0.5772939920425415,0.7563719749450684,0.40416157245635986,-0.42445844411849976,0.6961592435836792,0.5217269659042358,0.1357114464044571,0.8136164546012878,0.16452771425247192,0.026088230311870575,0.12535375356674194,0.6137961745262146
640,0.49017688632011414,0.8800915479660034,1.0530569553375244,1.0107043981552124,0.44268369674682617,0.009739342145621777,0.014472330920398235,0.4221998155117035,0.5832532644271851,0.7559309005737305,0.40280458331108093,-0.4244135320186615,0.7001848220825195,0.5207898020744324,0.13572314381599426,0.8185319304466248,0.16453976929187775,0.025792783126235008,0.12542736530303955,0.6139551997184753
641,0.4901394248008728,0.8801746368408203,1.053051233291626,1.010702133178711,0.4427241384983063,0.010049143806099892,0.014729028567671776,0.453136146068573,0.5708972215652466,0.756163477897644,0.4047415852546692,-0.4243699312210083,0.6896063089370728,0.5213140249252319,0.1357354074716568,0.8144789934158325,0.1645529866218567,0.025928018614649773,0.1254972517490387,0.6126465201377869
642,0.49014031887054443,0.8802592754364014,1.0530457496643066,1.0107002258300781,0.4427655041217804,0.009886621497571468,0.014603487215936184,0.4198939800262451,0.5770572423934937,0.756032407283783,0.4022431969642639,-0.4243262708187103,0.6813938021659851,0.5210483074188232,0.13574790954589844,0.8128499388694763,0.16456669569015503,0.02581585943698883,0.12556609511375427,0.6090878248214722
643,0.4899844825267792,0.8803423643112183,1.0530400276184082,1.010698914527893,0.44280603528022766,0.010325148701667786,0.014905152842402458,0.42815157771110535,0.5899443626403809,0.7566999197006226,0.3987268805503845,-0.424283504486084,0.6895846128463745,0.5224543809890747,0.135759636759758,0.8148705363273621,0.16457876563072205,0.026195205748081207,0.125634104013443,0.6120632290840149
644,0.49010270833969116,0.8804235458374023,1.0530343055725098,1.010697841644287,0.4428466856479645,0.009807812049984932,0.014556638896465302,0.43216603994369507,0.5773835182189941,0.7561358213424683,0.403556764125824,-0.4242413640022278,0.6984946131706238,0.5212503671646118,0.13577081263065338,0.815436065196991,0.16459053754806519,0.025895830243825912,0.12569981813430786,0.6158542633056641
